Network size	Joining time (ms)
2534	1803
2535	792
2536	1364
2537	2415
2538	1400
2539	1194
2540	1837
2541	1336
2542	2105
2543	1297
2544	3246
2545	2102
2546	819
2547	1541
2548	2517
2549	2677
2550	1112
2551	3141
2552	1787
2553	3348
2554	1764
2555	1348
2556	1349
2557	2057
2558	1490
2559	1673
2560	1113
2561	1117
2562	1054
2563	1974
2564	1399
2565	1020
2566	1303
2567	1640
2568	1513
2569	2292
2570	3030
2571	2698
2572	2451
2573	1785
2574	2601
2575	1434
2576	1033
2577	1119
2578	1061
2579	1954
2580	1409
2581	1729
2582	1564
2583	1341
2584	1239
2585	1532
2586	2645
2587	1776
2588	2117
2589	1369
2590	989
2591	1601
2592	2255
2593	2134
2594	1036
2595	1716
2596	2327
2597	1147
2598	1624
2599	2155
2600	1142
2601	1093
2602	1454
2603	1561
2604	1244
2605	1353
2606	1182
2607	1812
2608	1941
2609	1316
2610	1617
2611	1945
2612	1118
2613	1420
2614	2001
2615	1388
2616	1897
2617	1535
2618	2423
2619	2141
2620	2036
2621	1622
2622	2206
2623	1667
2624	1438
2625	2418
2626	1400
2627	1574
2628	2677
2629	1529
2630	1804
2631	1701
2632	1274
2633	1499
2634	2432
2635	2239
2636	1892
2637	1504
2638	880
2639	1875
2640	1660
2641	2177
2642	2068
2643	1458
2644	1342
2645	1884
2646	1590
2647	1843
2648	1336
2649	1472
2650	1610
2651	1498
2652	1596
2653	1499
2654	1339
2655	1718
2656	2381
2657	674
2658	1818
2659	1770
2660	2193
2661	1566
2662	1158
2663	1840
2664	1583
2665	1608
2666	1603
2667	1427
2668	1876
2669	2364
2670	1360
2671	883
2672	1858
2673	2232
2674	2504
2675	2090
2676	1400
2677	847
2678	2907
2679	1906
2680	1635
2681	1802
2682	1908
2683	1303
2684	2425
2685	2157
2686	2398
2687	2200
2688	1647
2689	2315
2690	1412
2691	1623
2692	1598
2693	1578
2694	1883
2695	687
2696	869
2697	1563
2698	2092
2699	1318
2700	1863
2701	1662
2702	1111
2703	1570
2704	1294
2705	1308
2706	1882
2707	1955
2708	1635
2709	1364
2710	2323
2711	2443
2712	1410
2713	1497
2714	1617
2715	1999
2716	1309
2717	1351
2718	2607
2719	1024
2720	3196
2721	1316
2722	2433
2723	2421
2724	1454
2725	1172
2726	1528
2727	815
2728	1310
2729	2749
2730	1969
2731	2303
2732	1279
2733	1798
2734	1183
2735	1702
2736	1811
2737	1249
2738	1898
2739	2734
2740	972
2741	2317
2742	2041
2743	1442
2744	2816
2745	1392
2746	1567
2747	2222
2748	1894
2749	1003
2750	1613
2751	1738
2752	2708
2753	1265
2754	1015
2755	1191
2756	1579
2757	1293
2758	1604
2759	1166
2760	2639
2761	2097
2762	2191
2763	2112
2764	1487
2765	1330
2766	1758
2767	1412
2768	2453
2769	1348
2770	1282
2771	1848
2772	1171
2773	1327
2774	1816
2775	2210
2776	1493
2777	1466
2778	2324
2779	1930
2780	2001
2781	1771
2782	1842
2783	2438
2784	1353
2785	1610
2786	3148
2787	1286
2788	1062
2789	1164
2790	1168
2791	1803
2792	2624
2793	933
2794	2276
2795	1176
2796	1900
2797	2360
2798	2156
2799	2689
2800	2425
2801	1246
2802	2038
2803	1332
2804	980
2805	642
2806	981
2807	1909
2808	797
2809	2218
2810	3056
2811	2131
2812	2209
2813	2531
2814	1465
2815	2044
2816	2402
2817	1462
2818	2722
2819	1891
2820	1328
2821	1122
2822	1610
2823	920
2824	1090
2825	2410
2826	1428
2827	1898
2828	1504
2829	972
2830	2377
2831	2100
2832	963
2833	1988
2834	1819
2835	1784
2836	1242
2837	2687
2838	1486
2839	1363
2840	1702
2841	1787
2842	1101
2843	1935
2844	1355
2845	1684
2846	1164
2847	2054
2848	2113
2849	1925
2850	1029
2851	1370
2852	951
2853	3002
2854	1423
2855	1769
2856	1483
2857	1199
2858	1462
2859	1697
2860	2684
2861	1293
2862	1490
2863	2487
2864	1949
2865	1332
2866	1169
2867	1868
2868	1823
2869	2078
2870	1166
2871	933
2872	1763
2873	1554
2874	2709
2875	1665
2876	2326
2877	1309
2878	1692
2879	1714
2880	1511
2881	1163
2882	1403
2883	1543
2884	1509
2885	1492
2886	2080
2887	1375
2888	1725
2889	1274
2890	1859
2891	1909
2892	1763
2893	1460
2894	1299
2895	1105
2896	2093
2897	1412
2898	2264
2899	1476
2900	2765
2901	1575
2902	1057
2903	1678
2904	2143
2905	1608
2906	1608
2907	2075
2908	2104
2909	845
2910	2075
2911	1315
2912	2400
2913	1224
2914	1461
2915	1471
2916	992
2917	886
2918	2082
2919	2191
2920	2077
2921	1380
2922	2516
2923	1217
2924	2020
2925	1485
2926	1195
2927	1785
2928	1825
2929	2829
2930	1963
2931	1680
2932	1451
2933	1868
2934	1410
2935	1789
2936	1942
2937	1682
2938	1669
2939	2225
2940	1413
2941	1149
2942	1235
2943	577
2944	2146
2945	1873
2946	1685
2947	1520
2948	2027
2949	1254
2950	1679
2951	1690
2952	2404
2953	1730
2954	1141
2955	1982
2956	1947
2957	1509
2958	1425
2959	2193
2960	1524
2961	1389
2962	2638
2963	1426
2964	1554
2965	1304
2966	1651
2967	789
2968	1855
2969	2120
2970	1382
2971	2367
2972	1745
2973	1616
2974	1641
2975	1796
2976	1677
2977	2111
2978	1811
2979	1858
2980	2114
2981	1020
2982	1734
2983	1939
2984	2123
2985	1747
2986	1133
2987	1470
2988	1077
2989	1553
2990	1815
2991	1822
2992	2378
2993	2571
2994	1027
2995	884
2996	1557
2997	2307
2998	2709
2999	2117
3000	1993
3001	2279
3002	1918
3003	2450
3004	2776
3005	1892
3006	2192
3007	1397
3008	1592
3009	1242
3010	1125
3011	1765
3012	1699
3013	1666
3014	1576
3015	1217
3016	2685
3017	1948
3018	1184
3019	1504
3020	1423
3021	2595
3022	1020
3023	2362
3024	1957
3025	1194
3026	1123
3027	1283
3028	1566
3029	1554
3030	1642
3031	1629
3032	1625
3033	1292
3034	2498
3035	2527
3036	1635
3037	1244
3038	1933
3039	1111
3040	1571
3041	2450
3042	1100
3043	810
3044	1849
3045	1703
3046	1616
3047	1603
3048	2189
3049	2089
3050	1193
3051	1557
3052	1671
3053	1464
3054	3055
3055	1717
3056	2207
3057	1154
3058	2261
3059	1540
3060	1827
3061	1324
3062	2769
3063	1939
3064	1103
3065	1644
3066	923
3067	1914
3068	1551
3069	1661
3070	1380
3071	1788
3072	1891
3073	1418
3074	1535
3075	837
3076	1413
3077	2015
3078	1287
3079	2286
3080	1442
3081	1360
3082	1277
3083	1642
3084	1501
3085	1521
3086	1276
3087	1619
3088	1340
3089	1578
3090	1566
3091	2258
3092	1746
3093	2016
3094	1489
3095	1792
3096	2455
3097	1252
3098	2094
3099	1584
3100	1199
3101	1915
3102	1715
3103	462
3104	1720
3105	972
3106	2002
3107	2223
3108	1378
3109	1562
3110	2312
3111	1713
3112	1565
3113	1760
3114	1563
3115	1896
3116	1959
3117	1335
3118	1634
3119	2397
3120	1908
3121	1017
3122	2012
3123	1463
3124	1309
3125	1775
3126	998
3127	1908
3128	1278
3129	1339
3130	2248
3131	1067
3132	1696
3133	1769
3134	1794
3135	2105
3136	1811
3137	1367
3138	1317
3139	1628
3140	2205
3141	1036
3142	1230
3143	802
3144	1105
3145	1379
3146	1570
3147	1374
3148	1872
3149	1562
3150	1345
3151	2286
3152	1910
3153	2059
3154	2244
3155	1309
3156	2261
3157	1570
3158	1319
3159	1329
3160	1611
3161	2063
3162	1724
3163	2274
3164	1849
3165	2100
3166	1857
3167	1936
3168	1379
3169	2739
3170	799
3171	2872
3172	1441
3173	1571
3174	1537
3175	1950
3176	1148
3177	1986
3178	1950
3179	2729
3180	1755
3181	1558
3182	880
3183	1728
3184	2136
3185	1413
3186	1592
3187	1288
3188	932
3189	1433
3190	1167
3191	1360
3192	1926
3193	1997
3194	1954
3195	1251
3196	1318
3197	1148
3198	1326
3199	1178
3200	1645
3201	883
3202	1275
3203	1287
3204	1731
3205	1964
3206	1078
3207	1875
3208	1597
3209	1400
3210	1913
3211	1729
3212	997
3213	1942
3214	1880
3215	1843
3216	1915
3217	1209
3218	2495
3219	1572
3220	1897
3221	2214
3222	1203
3223	1677
3224	1405
3225	1616
3226	1681
3227	1413
3228	1690
3229	2252
3230	1530
3231	2115
3232	1490
3233	1722
3234	1640
3235	1858
3236	2287
3237	1858
3238	4075
3239	2023
3240	1795
3241	1560
3242	1620
3243	1805
3244	1379
3245	2274
3246	1456
3247	1076
3248	804
3249	1505
3250	1560
3251	1139
3252	1759
3253	1367
3254	1616
3255	1446
3256	1146
3257	1656
3258	1893
3259	1114
3260	1894
3261	2182
3262	1871
3263	1852
3264	1476
3265	1542
3266	1407
3267	1556
3268	2150
3269	1154
3270	1989
3271	1844
3272	1778
3273	1502
3274	1454
3275	1473
3276	1374
3277	1888
3278	1600
3279	2368
3280	1784
3281	727
3282	2538
3283	825
3284	930
3285	1203
3286	1561
3287	1841
3288	2071
3289	1397
3290	1546
3291	2004
3292	1531
3293	1239
3294	1317
3295	1468
3296	2174
3297	1637
3298	1212
3299	890
3300	3004
3301	1548
3302	1864
3303	1835
3304	2487
3305	1261
3306	2519
3307	1115
3308	2272
3309	2515
3310	1288
3311	2129
3312	665
3313	1538
3314	1913
3315	1450
3316	1544
3317	1598
3318	1821
3319	1207
3320	2120
3321	1045
3322	1587
3323	1836
3324	1694
3325	2070
3326	2387
3327	2126
3328	1260
3329	1716
3330	1725
3331	1600
3332	1301
3333	866
3334	2469
3335	1018
3336	1203
3337	2320
3338	1722
3339	1357
3340	2785
3341	1878
3342	1825
3343	1780
3344	1287
3345	1504
3346	1491
3347	1778
3348	1267
3349	1840
3350	2047
3351	3056
3352	1637
3353	1622
3354	1901
3355	1228
3356	1585
3357	2104
3358	2001
3359	1195
3360	1647
3361	1730
3362	1978
3363	2473
3364	1896
3365	1579
3366	3011
3367	2957
3368	2053
3369	1926
3370	1630
3371	1724
3372	2426
3373	1024
3374	1138
3375	1586
3376	1381
3377	1838
3378	1874
3379	2001
3380	1565
3381	1483
3382	2147
3383	2478
3384	1994
3385	1396
3386	1501
3387	1326
3388	1951
3389	901
3390	1490
3391	1543
3392	1940
3393	1018
3394	1103
3395	2722
3396	1390
3397	1739
3398	1013
3399	1168
3400	2023
3401	1580
3402	1442
3403	1861
3404	1380
3405	1406
3406	1515
3407	1459
3408	751
3409	1628
3410	2490
3411	1647
3412	997
3413	995
3414	1859
3415	2121
3416	1997
3417	1669
3418	1214
3419	1777
3420	1220
3421	2376
3422	1849
3423	2248
3424	1633
3425	1841
3426	2315
3427	996
3428	1620
3429	1689
3430	1235
3431	1483
3432	1537
3433	2515
3434	1605
3435	1062
3436	1252
3437	1239
3438	2048
3439	1331
3440	1377
3441	1742
3442	1700
3443	2413
3444	1678
3445	2314
3446	1727
3447	1076
3448	2299
3449	1390
3450	1454
3451	1548
3452	1392
3453	1191
3454	2075
3455	1357
3456	1821
3457	1548
3458	1597
3459	1494
3460	1532
3461	1602
3462	1591
3463	1552
3464	1484
3465	1987
3466	956
3467	707
3468	1631
3469	1125
3470	1881
3471	2134
3472	1922
3473	1263
3474	1577
3475	963
3476	2483
3477	1601
3478	1151
3479	1961
3480	1056
3481	940
3482	1694
3483	1882
3484	1930
3485	1805
3486	1418
3487	1429
3488	1473
3489	2560
3490	1025
3491	1307
3492	1965
3493	1859
3494	2567
3495	1409
3496	1968
3497	643
3498	1684
3499	1511
3500	1845
3501	1687
3502	1801
3503	1687
3504	1435
3505	2676
3506	1787
3507	1692
3508	1783
3509	2128
3510	2353
3511	1533
3512	2017
3513	900
3514	1575
3515	2115
3516	1748
3517	2308
3518	2434
3519	2484
3520	1007
3521	1663
3522	2668
3523	1771
3524	2171
3525	94093
3526	7495
3527	2045
3528	2249
3529	1710
3530	974
3531	1574
3532	2706
3533	1918
3534	1029
3535	2424
3536	566
3537	2958
3538	520
3539	1253
3540	1911
3541	1769
3542	1462
3543	1273
3544	2149
3545	1750
3546	2506
3547	1133
3548	1341
3549	2161
3550	2049
3551	1353
