Network size	Joining time (ms)
2535	1846
2536	1113
2537	2288
2538	1659
2539	1558
2540	1937
2541	1907
2542	1442
2543	1009
2544	1431
2545	1007
2546	1658
2547	1202
2548	1533
2549	1373
2550	1942
2551	510
2552	1253
2553	1309
2554	1032
2555	1483
2556	2046
2557	1166
2558	2363
2559	1374
2560	1478
2561	2900
2562	2269
2563	1556
2564	2691
2565	2642
2566	1864
2567	2166
2568	1325
2569	1252
2570	1861
2571	2037
2572	1183
2573	1121
2574	1634
2575	1499
2576	1697
2577	1903
2578	1618
2579	2620
2580	1663
2581	1426
2582	2084
2583	1962
2584	1776
2585	2068
2586	2006
2587	1343
2588	1457
2589	1300
2590	2259
2591	1443
2592	2077
2593	1217
2594	1833
2595	2022
2596	1230
2597	1890
2598	2521
2599	2105
2600	1255
2601	1587
2602	1093
2603	1284
2604	1232
2605	1127
2606	2015
2607	1900
2608	1607
2609	1490
2610	1106
2611	1423
2612	1858
2613	1162
2614	1918
2615	2227
2616	1704
2617	1702
2618	2151
2619	1238
2620	1796
2621	713
2622	2067
2623	2370
2624	1348
2625	1285
2626	1115
2627	2052
2628	838
2629	813
2630	1254
2631	588
2632	1568
2633	1198
2634	2736
2635	1436
2636	1699
2637	1401
2638	1050
2639	1114
2640	1492
2641	1120
2642	1828
2643	1700
2644	1904
2645	1192
2646	1112
2647	1896
2648	1639
2649	2213
2650	1492
2651	2454
2652	1691
2653	1596
2654	1836
2655	1580
2656	1825
2657	1934
2658	1438
2659	1002
2660	1444
2661	1577
2662	1613
2663	1652
2664	1656
2665	1504
2666	2754
2667	2007
2668	2214
2669	1646
2670	2321
2671	1269
2672	1238
2673	1410
2674	1818
2675	1289
2676	1685
2677	1526
2678	1569
2679	1858
2680	1637
2681	1961
2682	2206
2683	1805
2684	1209
2685	1476
2686	1695
2687	1287
2688	1516
2689	1694
2690	1907
2691	1800
2692	1206
2693	1340
2694	1982
2695	1693
2696	2608
2697	2190
2698	1754
2699	1815
2700	2055
2701	1099
2702	1088
2703	1999
2704	2080
2705	2406
2706	1223
2707	1253
2708	2253
2709	1799
2710	1174
2711	2304
2712	1349
2713	1355
2714	1801
2715	1554
2716	1185
2717	2121
2718	1316
2719	1827
2720	848
2721	1464
2722	1905
2723	858
2724	2142
2725	1437
2726	1544
2727	1048
2728	1526
2729	1081
2730	1831
2731	1546
2732	1466
2733	2698
2734	1370
2735	1525
2736	2486
2737	1809
2738	2047
2739	1221
2740	432
2741	1872
2742	1346
2743	2145
2744	1371
2745	1717
2746	1665
2747	1518
2748	1333
2749	1819
2750	1665
2751	1911
2752	1718
2753	1437
2754	1643
2755	1733
2756	2080
2757	1178
2758	2197
2759	1562
2760	1634
2761	3080
2762	1961
2763	1300
2764	1627
2765	844
2766	1752
2767	1355
2768	1206
2769	1870
2770	1396
2771	1156
2772	1787
2773	2199
2774	1111
2775	818
2776	1251
2777	1754
2778	1291
2779	1884
2780	1978
2781	1489
2782	1376
2783	1984
2784	1064
2785	1382
2786	1703
2787	1415
2788	1365
2789	1274
2790	1336
2791	1423
2792	1234
2793	2263
2794	2004
2795	1245
2796	1387
2797	1486
2798	1329
2799	1258
2800	1659
2801	1312
2802	2208
2803	1679
2804	1834
2805	1603
2806	1664
2807	1287
2808	1427
2809	1482
2810	2034
2811	1861
2812	2081
2813	2136
2814	1906
2815	1489
2816	1912
2817	1435
2818	1439
2819	1594
2820	1710
2821	1198
2822	1173
2823	1715
2824	1029
2825	1481
2826	1155
2827	1611
2828	1043
2829	1556
2830	1474
2831	1076
2832	986
2833	1756
2834	1671
2835	1051
2836	2594
2837	1450
2838	1170
2839	1328
2840	1437
2841	1757
2842	1804
2843	1759
2844	2598
2845	1268
2846	1573
2847	845
2848	1194
2849	3024
2850	1452
2851	1527
2852	1546
2853	1219
2854	1773
2855	1592
2856	1836
2857	1563
2858	1365
2859	1083
2860	1182
2861	1578
2862	2113
2863	1900
2864	1798
2865	1137
2866	2595
2867	1143
2868	1493
2869	1386
2870	1160
2871	2016
2872	2152
2873	1684
2874	1309
2875	1523
2876	749
2877	864
2878	1788
2879	1223
2880	2270
2881	1249
2882	2467
2883	1097
2884	2216
2885	1592
2886	2742
2887	1804
2888	1565
2889	1766
2890	1259
2891	1630
2892	1089
2893	1357
2894	1869
2895	2008
2896	1558
2897	3129
2898	1175
2899	2214
2900	1902
2901	1827
2902	2178
2903	2041
2904	2079
2905	855
2906	1900
2907	1799
2908	1991
2909	1692
2910	1723
2911	1061
2912	1305
2913	1164
2914	1189
2915	1689
2916	1917
2917	2299
2918	1181
2919	937
2920	1406
2921	1261
2922	1646
2923	2042
2924	1351
2925	684
2926	1352
2927	2320
2928	2009
2929	1385
2930	1025
2931	1508
2932	1162
2933	1972
2934	1322
2935	1448
2936	1075
2937	1330
2938	1761
2939	1441
2940	1318
2941	1550
2942	1677
2943	1676
2944	1841
2945	2134
2946	2069
2947	1557
2948	1836
2949	2288
2950	1549
2951	1869
2952	2879
2953	2763
2954	1178
2955	2485
2956	861
2957	1658
2958	1498
2959	2407
2960	1592
2961	972
2962	1146
2963	1955
2964	2455
2965	1703
2966	2109
2967	1181
2968	1933
2969	1134
2970	1218
2971	1487
2972	1780
2973	1355
2974	1178
2975	1313
2976	1064
2977	1988
2978	1248
2979	1153
2980	1547
2981	1865
2982	1553
2983	1232
2984	1490
2985	1780
2986	2413
2987	1252
2988	1549
2989	1174
2990	1903
2991	1297
2992	1359
2993	2410
2994	1942
2995	1438
2996	1428
2997	1067
2998	2544
2999	1098
3000	1679
3001	1913
3002	1209
3003	1477
3004	1879
3005	1975
3006	1594
3007	1288
3008	1354
3009	2660
3010	2928
3011	1294
3012	2092
3013	1212
3014	1433
3015	2632
3016	2282
3017	1732
3018	1438
3019	1792
3020	1638
3021	2403
3022	1320
3023	1412
3024	2115
3025	2619
3026	1751
3027	1532
3028	1104
3029	1625
3030	2051
3031	1469
3032	1340
3033	1805
3034	1881
3035	1927
3036	1698
3037	3011
3038	1280
3039	1224
3040	1960
3041	2056
3042	1305
3043	1417
3044	966
3045	900
3046	1784
3047	2844
3048	1658
3049	1454
3050	1440
3051	1771
3052	2069
3053	1950
3054	1652
3055	1632
3056	1909
3057	1316
3058	2444
3059	1282
3060	2198
3061	1435
3062	895
3063	1483
3064	1740
3065	2213
3066	1437
3067	1125
3068	1599
3069	1618
3070	1320
3071	1194
3072	1239
3073	1467
3074	2341
3075	3054
3076	2207
3077	900
3078	1623
3079	2077
3080	2038
3081	1414
3082	1384
3083	2100
3084	696
3085	1786
3086	1856
3087	1469
3088	2580
3089	1556
3090	1873
3091	1680
3092	1911
3093	986
3094	1979
3095	1288
3096	1648
3097	1654
3098	1736
3099	3184
3100	1251
3101	2020
3102	2301
3103	1130
3104	1384
3105	1132
3106	1996
3107	1786
3108	2283
3109	1490
3110	1532
3111	1311
3112	2699
3113	3645
3114	1707
3115	1071
3116	1643
3117	1505
3118	1391
3119	1420
3120	1623
3121	1492
3122	2214
3123	1437
3124	1667
3125	1597
3126	2066
3127	1817
3128	1469
3129	2741
3130	1716
3131	1278
3132	1220
3133	848
3134	3108
3135	1687
3136	2741
3137	1287
3138	1532
3139	2362
3140	1593
3141	1548
3142	1973
3143	1641
3144	1643
3145	2146
3146	1871
3147	1988
3148	2388
3149	1986
3150	1680
3151	1374
3152	1343
3153	2698
3154	1172
3155	2259
3156	1202
3157	1842
3158	2203
3159	2127
3160	1194
3161	1484
3162	1904
3163	1497
3164	1430
3165	1883
3166	1666
3167	1457
3168	2489
3169	1771
3170	1717
3171	2210
3172	1382
3173	1129
3174	1611
3175	2191
3176	3533
3177	1534
3178	2864
3179	1781
3180	1982
3181	1929
3182	1888
3183	1582
3184	1223
3185	2044
3186	1899
3187	1499
3188	2110
3189	1968
3190	1340
3191	1569
3192	3175
3193	2623
3194	2536
3195	1313
3196	1533
3197	1759
3198	1135
3199	2280
3200	2083
3201	2561
3202	2681
3203	1005
3204	2094
3205	1854
3206	1347
3207	1867
3208	1415
3209	2580
3210	1742
3211	1938
3212	2276
3213	1806
3214	2380
3215	1758
3216	2200
3217	2339
3218	2091
3219	1741
3220	2800
3221	1181
3222	2597
3223	1329
3224	1716
3225	2314
3226	1666
3227	1431
3228	1338
3229	2089
3230	1536
3231	1291
3232	1718
3233	964
3234	800
3235	1725
3236	1414
3237	2089
3238	828
3239	1529
3240	1272
3241	1258
3242	1364
3243	1084
3244	2170
3245	1571
3246	1597
3247	1997
3248	1605
3249	1501
3250	2234
3251	1906
3252	1179
3253	1926
3254	1472
3255	1796
3256	1472
3257	1534
3258	2085
3259	1542
3260	3365
3261	1665
3262	1538
3263	970
3264	791
3265	1399
3266	1744
3267	1466
3268	1259
3269	1906
3270	1638
3271	3115
3272	3253
3273	2413
3274	1053
3275	1280
3276	2018
3277	1550
3278	2032
3279	1911
3280	1565
3281	2162
3282	1530
3283	2914
3284	1279
3285	1201
3286	2763
3287	1598
3288	2136
3289	1269
3290	1536
3291	1797
3292	1735
3293	1620
3294	1764
3295	1559
3296	2065
3297	1791
3298	1441
3299	1348
3300	1224
3301	1300
3302	1752
3303	1952
3304	2066
3305	1350
3306	1635
3307	1531
3308	1429
3309	477
3310	1743
3311	1600
3312	2549
3313	2526
3314	3057
3315	1930
3316	1070
3317	2317
3318	729
3319	2485
3320	1829
3321	1848
3322	1880
3323	816
3324	1676
3325	1847
3326	1155
3327	1149
3328	1537
3329	1858
3330	2174
3331	1093
3332	1069
3333	2007
3334	2979
3335	1065
3336	2101
3337	1553
3338	1536
3339	1668
3340	1420
3341	915
3342	1716
3343	1577
3344	1423
3345	1551
3346	1145
3347	1497
3348	2372
3349	960
3350	1431
3351	1540
3352	1199
3353	1746
3354	2292
3355	2026
3356	2454
3357	1472
3358	1138
3359	3080
3360	1403
3361	1433
3362	1733
3363	1349
3364	1854
3365	1282
3366	1397
3367	1278
3368	1287
3369	1860
3370	1260
3371	1137
3372	2350
3373	2009
3374	1379
3375	1492
3376	1217
3377	1038
3378	2156
3379	1331
3380	1291
3381	1401
3382	1887
3383	1595
3384	2259
3385	1009
3386	1446
3387	1322
3388	1457
3389	2237
3390	2358
3391	999
3392	1241
3393	1821
3394	1791
3395	2261
3396	2739
3397	1642
3398	1968
3399	1917
3400	2168
3401	1400
3402	1182
3403	2494
3404	2966
3405	1244
3406	1319
3407	844
3408	1266
3409	1891
3410	1498
3411	1024
3412	1583
3413	1296
3414	1726
3415	1246
3416	1042
3417	1098
3418	2329
3419	1651
3420	2560
3421	1345
3422	1743
3423	1416
3424	1550
3425	1786
3426	1153
3427	1357
3428	1631
3429	1798
3430	1838
3431	2284
3432	1543
3433	1063
3434	1920
3435	1075
3436	1366
3437	2012
3438	1481
3439	1022
3440	1994
3441	1375
3442	1943
3443	1329
3444	1185
3445	1554
3446	1754
3447	1725
3448	2097
3449	1184
3450	1685
3451	1838
3452	1436
3453	2140
3454	1802
3455	872
3456	2133
3457	1990
3458	1545
3459	3119
3460	1400
3461	2269
3462	1729
3463	2014
3464	4674
3465	1448
3466	1579
3467	1603
3468	2134
3469	1268
3470	1175
3471	1735
3472	1811
3473	1064
3474	1848
3475	899
3476	2420
3477	1225
3478	1663
3479	1944
3480	2158
3481	2153
3482	1172
3483	1071
3484	1435
3485	1293
3486	1159
3487	1626
3488	1519
3489	1586
3490	1792
3491	1769
3492	467
3493	1240
3494	2169
3495	1645
3496	1136
3497	1287
3498	1411
3499	1465
3500	2121
3501	911
3502	1182
3503	1453
3504	1283
3505	1898
3506	1667
3507	1151
3508	1098
3509	2543
3510	1091
3511	759
3512	1580
3513	2632
3514	1658
3515	2098
3516	1456
3517	1133
3518	2421
3519	1531
3520	1725
3521	1400
3522	1733
3523	1578
3524	1713
3525	1447
3526	1672
3527	1438
3528	1890
3529	1305
3530	1580
3531	2534
3532	1508
3533	2288
3534	2558
3535	2033
3536	1742
3537	1207
3538	1459
3539	1133
3540	2442
3541	1570
3542	2300
3543	1782
3544	1734
3545	2239
3546	1323
3547	2060
3548	1371
3549	1190
3550	1414
3551	1100
3552	2301
3553	1672
3554	756
3555	2915
3556	992
3557	2260
3558	1502
3559	1733
3560	1365
3561	1806
3562	1445
3563	1187
3564	1364
3565	2788
3566	1834
3567	1722
3568	1987
3569	1003
3570	1409
3571	2225
3572	1911
3573	2377
3574	1692
3575	1839
3576	1969
3577	1718
3578	1427
3579	1665
3580	1042
3581	1634
3582	1715
3583	3047
3584	1863
3585	1590
3586	1648
3587	1675
3588	2209
3589	766
3590	2342
3591	1207
3592	3029
3593	2533
3594	1607
3595	1373
3596	1861
3597	2059
3598	1313
3599	1665
3600	1755
3601	1194
3602	1131
3603	1550
3604	2255
3605	2125
3606	1253
3607	2345
3608	1696
3609	1672
3610	1748
3611	1812
3612	1577
3613	2112
3614	1710
3615	942
3616	1691
3617	1714
3618	1062
3619	1420
3620	1384
3621	2224
3622	1416
3623	1875
3624	1620
3625	1502
3626	1717
3627	1221
3628	1617
3629	1520
3630	1598
3631	2627
3632	1133
3633	1528
3634	2919
3635	1661
3636	2187
3637	1995
3638	1193
3639	1167
3640	1364
3641	1760
3642	1896
3643	1604
3644	1179
3645	1796
3646	2384
3647	1190
3648	1542
3649	1610
3650	1437
3651	919
3652	1592
3653	2287
3654	3052
3655	2160
3656	1239
3657	1533
3658	914
3659	2020
3660	2940
3661	1641
3662	2451
3663	1796
3664	2058
3665	1526
3666	845
3667	2715
3668	1382
3669	2244
3670	2232
3671	2177
3672	1932
3673	1422
3674	1780
3675	2361
3676	2338
3677	1081
3678	1854
3679	2496
3680	2448
3681	1298
3682	2440
3683	1813
3684	2721
3685	864
3686	1970
3687	1755
3688	1481
3689	1634
3690	1234
3691	1612
3692	1761
3693	1391
3694	1548
3695	1373
3696	1597
3697	2832
3698	1547
3699	2079
3700	2559
3701	2036
3702	1143
3703	2169
3704	1355
3705	1015
3706	1333
3707	1667
3708	2154
3709	1106
3710	1388
3711	2140
3712	1845
3713	1258
3714	1731
3715	1742
3716	2089
3717	1794
3718	1836
3719	1246
3720	982
3721	1901
3722	1731
3723	1694
3724	1927
3725	1667
3726	1057
3727	2398
3728	2302
3729	1715
3730	1903
3731	1051
3732	964
3733	2078
3734	1276
3735	1108
3736	945
3737	1750
3738	1615
3739	1018
3740	1784
3741	1560
3742	2042
3743	1151
3744	1400
3745	2217
3746	1327
3747	1342
3748	1985
3749	1406
3750	1022
3751	1541
3752	2827
3753	1737
3754	1786
3755	1444
3756	1680
3757	1650
3758	2051
3759	729
3760	1591
3761	831
3762	1898
3763	1855
3764	1705
3765	2021
3766	1439
3767	1542
3768	2406
3769	703
3770	1510
3771	1442
3772	1327
3773	2785
3774	1346
3775	2718
3776	1876
3777	2061
3778	1203
3779	1843
3780	1351
3781	3638
3782	2004
3783	2719
3784	2578
3785	1072
3786	1822
3787	1374
3788	1312
3789	1923
3790	1332
3791	1326
3792	1583
3793	1370
3794	1754
3795	1457
3796	1909
3797	2008
3798	1182
3799	2148
3800	1285
3801	1107
3802	1505
3803	2077
3804	1756
3805	978
3806	1441
3807	1431
3808	1065
3809	1371
3810	1085
3811	2493
3812	1006
3813	1288
3814	1098
3815	2275
3816	1420
3817	2622
3818	986
3819	1714
3820	1853
3821	2289
3822	1663
3823	2310
3824	1146
3825	1148
3826	1341
3827	2697
3828	2895
3829	1175
3830	1586
3831	1139
3832	1555
3833	1120
3834	2602
3835	2335
3836	1015
3837	2663
3838	2081
3839	2022
3840	797
3841	1776
3842	2252
3843	1688
3844	2051
3845	1710
3846	1561
3847	1439
3848	1762
3849	1942
3850	1438
3851	2408
3852	2241
3853	1773
3854	2923
3855	1242
3856	1609
3857	1667
3858	1480
3859	1349
3860	2184
3861	1707
3862	1317
3863	1617
3864	1675
3865	1875
3866	1086
3867	1399
3868	1309
3869	928
3870	1366
3871	1556
3872	1913
3873	813
3874	1446
3875	1328
3876	1157
3877	2489
3878	1600
3879	1654
3880	2038
3881	913
3882	1926
3883	1371
3884	1612
3885	2074
3886	1267
3887	1956
3888	1890
3889	1520
3890	1967
3891	1994
3892	3021
3893	1855
3894	1784
3895	1907
3896	1298
3897	2201
3898	2346
3899	1477
3900	1065
3901	2138
3902	1287
3903	1143
3904	1718
3905	1119
3906	2090
3907	1687
3908	1951
3909	1135
3910	1844
3911	1205
3912	1648
3913	1891
3914	1317
3915	668
3916	1879
3917	3039
3918	2053
3919	1659
3920	2014
3921	2828
3922	1146
3923	1925
3924	2039
3925	1280
3926	3988
3927	3100
3928	1262
3929	2127
3930	952
3931	1801
3932	2027
3933	1430
3934	1517
3935	1229
3936	2097
3937	1565
3938	1612
3939	1954
3940	1582
3941	1137
3942	2103
3943	2011
3944	1741
3945	1930
3946	1677
3947	2341
3948	1068
3949	2204
3950	2138
3951	1755
3952	1661
3953	2072
3954	1572
3955	1706
3956	1294
3957	1965
3958	2051
3959	1594
3960	1743
3961	2055
3962	1846
3963	2427
3964	2782
3965	1731
3966	1430
3967	1138
3968	666
3969	2044
3970	1839
3971	1582
3972	1952
3973	1775
3974	2053
3975	2008
3976	2472
3977	1562
3978	1554
3979	732
3980	1912
3981	1242
3982	1832
3983	1114
3984	1675
3985	1602
3986	2485
3987	1434
3988	1674
3989	2652
3990	1630
3991	1386
3992	1968
3993	1086
3994	1537
3995	1618
3996	2094
3997	2081
3998	1626
3999	1541
4000	1221
4001	1226
4002	1897
4003	2048
4004	2090
4005	2128
4006	729
4007	1037
4008	1187
4009	1558
4010	1094
4011	1394
4012	1394
4013	1867
4014	1562
4015	1155
4016	1494
4017	1607
4018	1023
4019	2299
4020	1421
4021	1687
4022	1424
4023	1683
4024	1384
4025	2588
4026	2406
4027	2564
4028	1424
4029	1855
4030	2575
4031	2199
4032	1001
4033	1964
4034	1670
4035	1602
4036	1493
4037	2341
4038	1530
4039	1844
4040	2172
4041	1406
4042	1169
4043	1757
4044	1407
4045	1796
4046	1253
4047	1548
4048	2118
4049	2659
4050	1595
4051	2252
4052	2282
4053	1669
4054	1120
4055	1566
4056	1637
4057	2264
4058	2574
4059	1132
4060	1332
4061	2235
4062	1892
4063	2241
4064	1406
4065	1787
4066	1744
4067	1259
4068	1523
4069	1229
4070	1855
4071	2210
4072	1563
4073	1383
4074	2368
4075	1577
4076	2921
4077	2593
4078	1838
4079	3136
4080	2204
4081	1396
4082	1965
4083	1938
4084	1215
4085	2051
4086	2439
4087	1593
4088	1563
4089	1810
4090	1222
4091	1318
4092	886
4093	1470
4094	1643
4095	980
4096	2039
4097	1305
4098	2614
4099	1117
4100	1583
4101	2723
4102	1857
4103	1538
4104	2169
4105	2308
4106	1075
4107	1221
4108	2205
4109	1198
4110	1603
4111	1735
4112	1261
4113	2839
4114	2106
4115	1216
4116	1486
4117	1943
4118	1528
4119	2264
4120	1944
4121	2420
4122	2882
4123	1780
4124	1647
4125	2186
4126	932
4127	1665
4128	2119
4129	1522
4130	1437
4131	2441
4132	1518
4133	1651
4134	1957
4135	803
4136	1738
4137	1480
4138	1129
4139	1421
4140	2807
4141	1837
4142	2595
4143	2077
4144	1664
4145	1934
4146	549
4147	1266
4148	1778
4149	1681
4150	965
4151	2364
4152	2183
4153	2433
4154	1960
4155	1579
4156	1200
4157	1048
4158	1546
4159	1624
4160	1784
4161	1302
4162	1900
4163	2172
4164	2167
4165	845
4166	2630
4167	1535
4168	3082
4169	1073
4170	1169
4171	2018
4172	1848
4173	1872
4174	1513
4175	1075
4176	1153
4177	1294
4178	1371
4179	2011
4180	793
4181	1450
4182	1781
4183	959
4184	3315
4185	1364
4186	2166
4187	1730
4188	2564
4189	2309
4190	2967
4191	1960
4192	1696
4193	2753
4194	1602
4195	1925
4196	1512
4197	2126
4198	1050
4199	2123
4200	1380
4201	1794
4202	1229
4203	1178
4204	1222
4205	1328
4206	1479
4207	721
4208	1980
4209	2076
4210	2617
4211	1804
4212	1710
4213	1766
4214	1492
4215	1862
4216	1199
4217	3305
4218	1688
4219	1706
4220	1509
4221	2305
4222	2689
4223	1130
4224	741
4225	1341
4226	1617
4227	1295
4228	2879
4229	1705
4230	1244
4231	1816
4232	1423
4233	3980
4234	2191
4235	1156
4236	2245
4237	2120
4238	1487
4239	1347
4240	853
4241	1527
4242	3552
4243	1263
4244	1728
4245	1821
4246	2005
4247	1587
4248	1692
4249	1371
4250	1510
4251	1402
4252	2481
4253	1907
4254	2070
4255	1015
4256	1413
4257	1524
4258	2058
4259	1417
4260	1309
4261	1723
4262	1312
4263	1263
4264	1554
4265	1140
4266	2167
4267	1946
4268	1745
4269	1245
4270	1245
4271	1777
4272	2139
4273	1930
4274	2012
4275	1059
4276	1596
4277	1817
4278	1556
4279	1780
4280	1729
4281	2643
4282	1777
4283	2239
4284	1266
4285	1138
4286	1738
4287	1929
4288	1637
4289	1582
4290	1288
4291	1677
4292	1299
4293	1484
4294	1157
4295	3134
4296	1377
4297	1763
4298	2620
4299	3039
4300	1109
4301	2368
4302	2561
4303	2220
4304	2361
4305	1706
4306	919
4307	1622
4308	1562
4309	1655
4310	1591
4311	1621
4312	1413
4313	1932
4314	1747
4315	1703
4316	1897
4317	1288
4318	1173
4319	2054
4320	1929
4321	1940
4322	1449
4323	2143
4324	890
4325	1414
4326	1692
4327	1630
4328	1730
4329	1601
4330	2147
4331	2284
4332	1216
4333	3722
4334	1742
4335	1544
4336	2314
4337	2085
4338	1447
4339	1689
4340	1599
4341	995
4342	2536
4343	1939
4344	1316
4345	1587
4346	2344
4347	1438
4348	1922
4349	2607
4350	1493
4351	1388
4352	1862
4353	2309
4354	1711
4355	1058
4356	1693
4357	2007
4358	1298
4359	1780
4360	1373
4361	2537
4362	1383
4363	1343
4364	1246
4365	1834
4366	1433
4367	1372
4368	2313
4369	2126
4370	649
4371	1441
4372	2087
4373	1498
4374	1970
4375	1712
4376	1320
4377	2120
4378	1314
4379	2172
4380	1373
4381	2625
4382	1549
4383	2042
4384	1971
4385	1563
4386	1104
4387	1108
4388	1342
4389	1334
4390	1324
4391	1426
4392	1855
4393	1655
4394	1581
4395	2469
4396	1389
4397	2139
4398	942
4399	1705
4400	1241
4401	1478
4402	2032
4403	1791
4404	1542
4405	1823
4406	1394
4407	1507
4408	1751
4409	1439
4410	1197
4411	1805
4412	1394
4413	1713
4414	1229
4415	1406
4416	1701
4417	1707
4418	1249
4419	1663
4420	1657
4421	1564
4422	2697
4423	2693
4424	1245
4425	1398
4426	2496
4427	1392
4428	1693
4429	1593
4430	1291
4431	1393
4432	1690
4433	1279
4434	1288
4435	1827
4436	1060
4437	1849
4438	988
4439	2100
4440	1428
4441	561
4442	3346
4443	1559
4444	1535
4445	2036
4446	4850
4447	3922
4448	1261
4449	1982
4450	2502
4451	1463
4452	1675
4453	1126
4454	2789
4455	1289
4456	2489
4457	1200
4458	1750
4459	1926
4460	1257
4461	1783
4462	1329
4463	1174
4464	2625
4465	1686
4466	1104
4467	1694
4468	1370
4469	1710
4470	1311
4471	2172
4472	2780
4473	1661
4474	2288
4475	1628
4476	1647
4477	1523
4478	1811
4479	2083
4480	1860
4481	1770
4482	1411
4483	2077
4484	2300
4485	1521
4486	1733
4487	1512
4488	2023
4489	1194
4490	3249
4491	1606
4492	1920
4493	1506
4494	1266
4495	1203
4496	1354
4497	834
4498	2201
4499	1708
4500	1147
4501	959
4502	1517
4503	1740
4504	1213
4505	1326
4506	1756
4507	1555
4508	992
4509	2748
4510	1725
4511	2076
4512	1829
4513	1983
4514	802
4515	1209
4516	1175
4517	1537
4518	2085
4519	2479
4520	1989
4521	1452
4522	1786
4523	1394
4524	1764
4525	1256
4526	1358
4527	1215
4528	2876
4529	1445
4530	994
4531	1408
4532	2005
4533	1873
4534	1810
4535	1931
4536	1741
4537	2223
4538	1508
4539	1232
4540	2027
4541	1268
4542	1334
4543	1942
4544	2043
4545	1606
4546	2249
4547	1729
4548	1890
4549	1778
4550	2258
4551	899
4552	1834
4553	1332
4554	2117
4555	1790
4556	1682
4557	1290
4558	2965
4559	2011
4560	1993
4561	1409
4562	1917
4563	3215
4564	1266
4565	1648
4566	2195
4567	1316
4568	2428
4569	1324
4570	2188
4571	1973
4572	2098
4573	1102
4574	1384
4575	2037
4576	1580
4577	3397
4578	2241
4579	1259
4580	1424
4581	733
4582	1573
4583	1659
4584	2244
4585	1574
4586	1525
4587	1851
4588	1484
4589	2075
4590	1451
4591	1215
4592	1924
4593	3099
4594	1588
4595	1455
4596	1678
4597	1682
4598	1564
4599	972
4600	1312
4601	1699
4602	1272
4603	1740
4604	2064
4605	1908
4606	1910
4607	1207
4608	2079
4609	1729
4610	1857
4611	2088
4612	1984
4613	1785
4614	1239
4615	1916
4616	1194
4617	1673
4618	2054
4619	1228
4620	2699
4621	1344
4622	1203
4623	2499
4624	2219
4625	1312
4626	855
4627	2408
4628	1237
4629	1746
4630	1559
4631	2385
4632	1523
4633	1619
4634	1954
4635	2184
4636	2157
4637	1450
4638	2026
4639	1875
4640	1577
4641	1997
4642	1376
4643	1605
4644	899
4645	1278
4646	1956
4647	1738
4648	1333
4649	1770
4650	1523
4651	1575
4652	1628
4653	1508
4654	2429
4655	1647
4656	2778
4657	2337
4658	1377
4659	1314
4660	1549
4661	738
4662	1927
4663	1667
4664	1920
4665	652
4666	1266
4667	1262
4668	1350
4669	1343
4670	2418
4671	1371
4672	1303
4673	1373
4674	2136
4675	1763
4676	1555
4677	927
4678	1055
4679	1566
4680	2152
4681	1398
4682	1584
4683	1216
4684	1826
4685	1140
4686	2375
4687	1159
4688	1889
4689	2623
4690	1427
4691	1264
4692	1507
4693	1397
4694	1211
4695	1495
4696	1943
4697	1821
4698	1403
4699	891
4700	1116
4701	2260
4702	1078
4703	2585
4704	2363
4705	1685
4706	1716
4707	2072
4708	1224
4709	2129
4710	1679
4711	3595
4712	1999
4713	1045
4714	1528
4715	1150
4716	1849
4717	2800
4718	4132
4719	1609
4720	1804
4721	1993
4722	1467
4723	1915
4724	2149
4725	1147
4726	1996
4727	2498
4728	1242
4729	1137
4730	1228
4731	2105
4732	1541
4733	2020
4734	1413
4735	1915
4736	1667
4737	1461
4738	1522
4739	1666
4740	1719
4741	1808
4742	2467
4743	1777
4744	1178
4745	1826
4746	1538
4747	1713
4748	1725
4749	1793
4750	2191
4751	2440
4752	1466
4753	1813
4754	1571
4755	1256
4756	1744
4757	1382
4758	1877
4759	1924
4760	1320
4761	1253
4762	2916
4763	2673
4764	1162
4765	1435
4766	1010
4767	1396
4768	965
4769	1230
4770	1861
4771	1213
4772	2265
4773	2297
4774	2086
4775	1477
4776	1428
4777	1689
4778	918
4779	1777
4780	1483
4781	1498
4782	2153
4783	1672
4784	1910
4785	2292
4786	1575
4787	2252
4788	1577
4789	1516
4790	1425
4791	1835
4792	1104
4793	2781
4794	1393
4795	1927
4796	1331
4797	2369
4798	1315
4799	1402
4800	1688
4801	1423
4802	2207
4803	2155
4804	1900
4805	1468
4806	2409
4807	1531
4808	2583
4809	2057
4810	1074
4811	1739
4812	888
4813	1736
4814	1452
4815	2019
4816	1005
4817	1027
4818	1071
4819	1919
4820	1525
4821	1926
4822	2368
4823	1373
4824	2063
4825	1594
4826	2070
4827	1474
4828	1418
4829	1589
4830	1691
4831	2116
4832	1984
4833	2248
4834	1294
4835	1722
4836	1457
4837	1950
4838	1025
4839	1708
4840	1758
4841	2875
4842	2585
4843	1963
4844	1234
4845	2885
4846	912
4847	1813
4848	1343
4849	1505
4850	2060
4851	1683
4852	1369
4853	2176
4854	2664
4855	1336
4856	2735
4857	1570
4858	1461
4859	2111
4860	1466
4861	1414
4862	1364
4863	1403
4864	1264
4865	1470
4866	1579
4867	2757
4868	1498
4869	1081
4870	730
4871	1350
4872	1338
4873	1014
4874	1829
4875	1074
4876	1385
4877	2087
4878	2666
4879	1266
4880	1946
4881	1745
4882	1655
