22000 KWE 26.541466 106.803331 AS CN
22100 KMG 25.110313 102.936743 AS CN
22200 LHW 36.515202 103.620003 AS CN
22300 ZHY 37.573125 105.154454 AS CN
22400 SJW 38.280701 114.696999 AS CN
22500 PKX 39.509945 116.41092 AS CN
22600 BJS 40.080101013183594 116.58499908447266 AS CN
22700 TSN 39.124401092499994 117.346000671 AS CN
22800 TNA 36.857201 117.216003 AS CN
22900 TAO 36.361953 120.088171 AS CN
23000 HAK 19.9349 110.459 AS CN
23100 FUO 23.0833 113.07 AS CN
23200 ZGN 23.392401 113.299004 AS CN
23300 CAN 23.392401 113.299004 AS CN
23400 SZX 22.639299 113.810997 AS CN
23500 MDL 21.702199935913086 95.97789764404297 AS MM
23600 RGN 16.907300949099998 96.1332015991 AS MM
23700 CNX 18.766799926799997 98.962600708 AS TH
23800 BKK 13.681099891662598 100.74700164794922 AS TH
23900 URT 9.13259983063 99.135597229 AS TH
24000 KUL 2.74558 101.709999 AS MY
24100 JHB 1.64131 103.669998 AS MY
24200 QPG 1.36042 103.910004 AS SG
24300 SIN 1.35019 103.994003 AS SG
24400 CGK -6.1255698204 106.65599823 AS ID
24500 JOG -7.78818 110.431999 AS ID
24600 DPS -8.74817 115.167 AS ID
24700 DEX -4.8557 139.482006 AS ID
24800 PER -31.94029998779297 115.96700286865234 OC AU
24900 ADL -34.947512 138.533393 OC AU
25000 MEL -37.673302 144.843002 OC AU
25100 HBA -42.836101532 147.509994507 OC AU
25200 CBR -35.3069 149.195007 OC AU
25300 SYD -33.94609832763672 151.177001953125 OC AU
25400 BNE -27.384199142456055 153.11700439453125 OC AU
25500 CHC -43.48939895629883 172.53199768066406 OC NZ
25600 WLG -41.3272018433 174.804992676 OC NZ
25700 AKL -37.01199 174.786331 OC NZ
25800 NOU -22.014601 166.212997 OC NC
25900 SUV -18.04330062866211 178.5590057373047 OC FJ
26000 PPT -17.553699 -149.606995 OC PF
26100 GDL 20.52504 -103.301557 NA MX
26200 QRO 20.6173 -100.185997 NA MX
26300 MEX 19.435433 -99.082432 NA MX
26400 GUA 14.5833 -90.527496 NA GT
26500 TGU 14.0609 -87.217201 NA HN
26600 SJO 9.99386 -84.208801 NA CR
26700 PTY 9.0713596344 -79.3834991455 NA PA
26800 MDE 6.16454 -75.4231 SA CO
26900 BOG 4.70159 -74.1469 NA CO
27000 UIO -0.125399 -78.354306 SA EC
27100 GYE -2.15742 -79.883598 SA EC
27200 LIM -12.0219 -77.114305 SA PE
27300 ARI -18.348499 -70.338699 SA CL
27400 SCL -33.393001556396484 -70.78579711914062 SA CL
27500 COR -31.323601 -64.208 SA AR
27600 NQN -38.949001 -68.155701 SA AR
27700 EZE -34.8222 -58.5358 SA AR
27800 ASU -25.240156 -57.519227 SA PY
27900 CGB -15.6529 -56.116699 SA BR
28000 GYN -16.632 -49.220699 SA BR
28100 BSB -15.869167 -47.920834 SA BR
28200 UDI -18.883579 -48.225936 SA BR
28300 SJP -20.817113 -49.406963 SA BR
28400 RAO -21.134314 -47.774053 SA BR
28500 VCP -23.007404 -47.134502 SA BR
28600 SOD -23.478001 -47.490002 SA BR
28700 GRU -23.431944 -46.467778 SA BR
28800 QWJ -23.431944 -46.467778 SA BR
28900 SJK -23.2292 -45.8615 SA BR
29000 GIG -22.809999 -43.250557 SA BR
29100 CNF -19.63571 -43.966928 SA BR
29200 CAW -21.698299 -41.301701 SA BR
29300 VIX -20.258 -40.285 SA BR
29400 SSA -12.908611 -38.322498 SA BR
29500 REC -8.125984 -34.923316 SA BR
29600 JDO -7.21932 -39.269096 SA BR
29700 FOR -3.775833 -38.532222 SA BR
29800 BEL -1.379279 -48.476207 SA BR
29900 MAO -3.03861 -60.049702 SA BR
30000 POA -29.994712 -51.166592 SA BR
30100 FLN -27.670279 -48.552502 SA BR
30200 ITJ -26.879431 -48.650979 SA BR
30300 NVT -26.879431 -48.650979 SA BR
30400 BNU -26.831661 -49.093569 SA BR
30500 JOI -26.224501 -48.797401 SA BR
30600 CWB -25.5285 -49.1758 SA BR
30700 CFC -26.787423 -50.939942 SA BR
30800 XAP -27.134199 -52.656601 SA BR
30900 PBM 5.45283 -55.187801 SA SR
31000 GEO 6.49855 -58.254101 SA GY
31100 BGI 13.0746 -59.4925 NA BB
31200 GND 12.0042 -61.786201 NA GD
31300 CUR 12.1889 -68.959801 NA CW
31400 SDQ 18.42970085144 -69.668899536133 NA DO
31500 STI 19.406099319458008 -70.60469818115234 NA DO
31600 KIN 17.935699462890625 -76.7874984741211 NA JM
31700 MIA 25.79319953918457 -80.29060363769531 NA US
31800 TPA 27.975500106811523 -82.533203125 NA US
31900 GNV 29.6900997162 -82.2717971802 NA US
32000 JAX 30.49410057067871 -81.68789672851562 NA US
32100 TLH 30.3965 -84.350304 NA US
32200 MGM 32.300598 -86.393997 NA US
32300 ATL 33.6367 -84.428101 NA US
32400 PDK 33.8755989075 -84.3020019531 NA US
32500 BNA 36.1245002746582 -86.6781997680664 NA US
32600 MEM 35.04240036010742 -89.97669982910156 NA US
32700 STL 38.748697 -90.370003 NA US
32800 IND 39.7173 -86.294403 NA US
32900 CHI 41.9786 -87.9048 NA US
33000 ORD 41.9786 -87.9048 NA US
33100 DTW 42.212398529052734 -83.35340118408203 NA US
33200 CLE 41.411701 -81.8498 NA US
33300 PIT 40.49150085 -80.23290253 NA US
33400 CMH 39.998001 -82.891899 NA US
33500 LCK 39.813801 -82.927803 NA US
33600 CLT 35.2140007019043 -80.94309997558594 NA US
33700 RDU 35.877602 -78.787498 NA US
33800 ORF 36.8946 -76.201202 NA US
33900 RIC 37.50519943237305 -77.3197021484375 NA US
34000 IAD 38.9445 -77.455803 NA US
34100 DCA 38.8521 -77.037697 NA US
34200 PHL 39.87189865112305 -75.24109649658203 NA US
34300 NYC 40.639447 -73.779317 NA US
